vintage_month,credit_score_band,months_on_book,dpd_bucket,n_accounts,total_balance,cohort_accounts,pct_of_cohort
2025-08-01,Subprime,7,Charged_Off,10,25004.64,799,1.252
2025-08-01,Subprime,7,Current,132,333822.61,799,16.521
2025-08-01,Subprime,7,DPD_30,14,36964.77,799,1.752
2025-08-01,Subprime,7,DPD_60,9,24808.510000000002,799,1.126
2025-08-01,Subprime,7,DPD_90_PLUS,8,24409.02,799,1.001
2025-08-01,Subprime,7,Paid_Off,15,0.0,799,1.877
2025-08-01,Subprime,8,Charged_Off,15,41032.21,799,1.877
2025-08-01,Subprime,8,Current,126,312874.05,799,15.77
2025-08-01,Subprime,8,DPD_30,13,26419.44,799,1.627
2025-08-01,Subprime,8,DPD_60,9,19480.24,799,1.126
2025-08-01,Subprime,8,DPD_90_PLUS,8,24355.37,799,1.001
2025-08-01,Subprime,8,Paid_Off,17,0.0,799,2.128
2025-08-01,Subprime,9,Charged_Off,21,59249.76,799,2.628
2025-08-01,Subprime,9,Current,115,268903.96,799,14.393
2025-08-01,Subprime,9,DPD_30,22,53846.090000000004,799,2.753
2025-08-01,Subprime,9,DPD_60,3,6920.14,799,0.375
2025-08-01,Subprime,9,DPD_90_PLUS,8,16033.06,799,1.001
2025-08-01,Subprime,9,Paid_Off,19,0.0,799,2.378
2025-08-01,Subprime,10,Charged_Off,25,65966.56999999999,799,3.129
2025-08-01,Subprime,10,Current,113,252203.49,799,14.143
2025-08-01,Subprime,10,DPD_30,15,30388.95,799,1.877
2025-08-01,Subprime,10,DPD_60,10,27620.28,799,1.252
2025-08-01,Subprime,10,DPD_90_PLUS,6,13360.619999999999,799,0.751
2025-08-01,Subprime,10,Paid_Off,19,0.0,799,2.378
2025-08-01,Subprime,11,Charged_Off,29,75252.13,799,3.63
2025-08-01,Subprime,11,Current,107,226350.18,799,13.392
2025-08-01,Subprime,11,DPD_30,20,47316.32,799,2.503
2025-08-01,Subprime,11,DPD_60,4,10211.1,799,0.501
2025-08-01,Subprime,11,DPD_90_PLUS,7,13957.72,799,0.876
2025-08-01,Subprime,11,Paid_Off,21,0.0,799,2.628
2025-08-01,Subprime,12,Charged_Off,33,84166.28,799,4.13
2025-08-01,Subprime,12,Current,108,219930.68,799,13.517
2025-08-01,Subprime,12,DPD_30,13,33919.630000000005,799,1.627
2025-08-01,Subprime,12,DPD_60,9,12907.86,799,1.126
2025-08-01,Subprime,12,DPD_90_PLUS,4,9198.64,799,0.501
2025-08-01,Subprime,12,Paid_Off,21,0.0,799,2.628
2025-09-01,Near_Prime,1,Current,339,1943585.6,1021,33.203
2025-09-01,Near_Prime,2,Current,321,1772549.11,1021,31.44
2025-09-01,Near_Prime,2,DPD_30,15,66935.6,1021,1.469
2025-09-01,Near_Prime,2,Paid_Off,3,0.0,1021,0.294
2025-09-01,Near_Prime,3,Current,309,1633566.51,1021,30.264
2025-09-01,Near_Prime,3,DPD_30,17,86205.19,1021,1.665
2025-09-01,Near_Prime,3,DPD_60,6,21495.81,1021,0.588
2025-09-01,Near_Prime,3,Paid_Off,7,0.0,1021,0.686
2025-09-01,Near_Prime,4,Current,298,1498445.39,1021,29.187
2025-09-01,Near_Prime,4,DPD_30,22,107064.37,1021,2.155
2025-09-01,Near_Prime,4,DPD_60,6,32266.21,1021,0.588
2025-09-01,Near_Prime,4,DPD_90_PLUS,4,7789.66,1021,0.392
2025-09-01,Near_Prime,4,Paid_Off,9,0.0,1021,0.881
2025-09-01,Near_Prime,5,Charged_Off,3,6046.49,1021,0.294
2025-09-01,Near_Prime,5,Current,286,1398320.32,1021,28.012
2025-09-01,Near_Prime,5,DPD_30,21,80938.27,1021,2.057
2025-09-01,Near_Prime,5,DPD_60,7,35727.01,1021,0.686
2025-09-01,Near_Prime,5,DPD_90_PLUS,6,23977.64,1021,0.588
2025-09-01,Near_Prime,5,Paid_Off,16,0.0,1021,1.567
2025-09-01,Near_Prime,6,Charged_Off,7,23336.87,1021,0.686
2025-09-01,Near_Prime,6,Current,275,1277964.3,1021,26.934
2025-09-01,Near_Prime,6,DPD_30,19,84363.69,1021,1.861
2025-09-01,Near_Prime,6,DPD_60,10,35561.05,1021,0.979
2025-09-01,Near_Prime,6,DPD_90_PLUS,7,33771.16,1021,0.686
2025-09-01,Near_Prime,6,Paid_Off,21,0.0,1021,2.057
2025-09-01,Near_Prime,7,Charged_Off,12,50731.0,1021,1.175
2025-09-01,Near_Prime,7,Current,268,1183572.94,1021,26.249
2025-09-01,Near_Prime,7,DPD_30,17,89543.39,1021,1.665
2025-09-01,Near_Prime,7,DPD_60,5,16813.32,1021,0.49
2025-09-01,Near_Prime,7,DPD_90_PLUS,10,31172.8,1021,0.979
2025-09-01,Near_Prime,7,Paid_Off,27,0.0,1021,2.644
2025-09-01,Near_Prime,8,Charged_Off,19,68965.06999999999,1021,1.861
2025-09-01,Near_Prime,8,Current,258,1097487.64,1021,25.269
2025-09-01,Near_Prime,8,DPD_30,15,55309.1,1021,1.469
2025-09-01,Near_Prime,8,DPD_60,6,42360.57,1021,0.588
2025-09-01,Near_Prime,8,DPD_90_PLUS,8,28635.010000000002,1021,0.784
2025-09-01,Near_Prime,8,Paid_Off,33,0.0,1021,3.232
2025-09-01,Near_Prime,9,Charged_Off,26,94808.01,1021,2.547
2025-09-01,Near_Prime,9,Current,251,1003457.93,1021,24.584
2025-09-01,Near_Prime,9,DPD_30,16,78653.3,1021,1.567
2025-09-01,Near_Prime,9,DPD_60,6,28887.41,1021,0.588
2025-09-01,Near_Prime,9,DPD_90_PLUS,4,20326.760000000002,1021,0.392
2025-09-01,Near_Prime,9,Paid_Off,36,0.0,1021,3.526
2025-09-01,Near_Prime,10,Charged_Off,29,112495.85,1021,2.84
2025-09-01,Near_Prime,10,Current,242,932700.34,1021,23.702
2025-09-01,Near_Prime,10,DPD_30,17,61865.61,1021,1.665
2025-09-01,Near_Prime,10,DPD_60,8,39821.85,1021,0.784
2025-09-01,Near_Prime,10,DPD_90_PLUS,4,17317.03,1021,0.392
2025-09-01,Near_Prime,10,Paid_Off,39,0.0,1021,3.82
2025-09-01,Near_Prime,11,Charged_Off,32,127598.07,1021,3.134
2025-09-01,Near_Prime,11,Current,233,857460.78,1021,22.821
2025-09-01,Near_Prime,11,DPD_30,15,51467.88,1021,1.469
2025-09-01,Near_Prime,11,DPD_60,10,40312.07,1021,0.979
2025-09-01,Near_Prime,11,DPD_90_PLUS,6,27949.1,1021,0.588
2025-09-01,Near_Prime,11,Paid_Off,43,0.0,1021,4.212
2025-09-01,Prime,1,Current,437,3615772.45,1021,42.801
2025-09-01,Prime,2,Current,431,3410237.5,1021,42.214
2025-09-01,Prime,2,DPD_30,3,21984.72,1021,0.294
2025-09-01,Prime,2,Paid_Off,3,0.0,1021,0.294
2025-09-01,Prime,3,Current,424,3193103.13,1021,41.528
2025-09-01,Prime,3,DPD_30,5,42187.93,1021,0.49
2025-09-01,Prime,3,DPD_60,1,3202.43,1021,0.098
2025-09-01,Prime,3,Paid_Off,7,0.0,1021,0.686
2025-09-01,Prime,4,Current,412,2978645.45,1021,40.353
2025-09-01,Prime,4,DPD_30,7,48197.66,1021,0.686
2025-09-01,Prime,4,DPD_60,4,33890.6,1021,0.392
2025-09-01,Prime,4,DPD_90_PLUS,1,3062.22,1021,0.098
2025-09-01,Prime,4,Paid_Off,13,0.0,1021,1.273
2025-09-01,Prime,5,Charged_Off,1,3062.22,1021,0.098
2025-09-01,Prime,5,Current,403,2775310.42,1021,39.471
2025-09-01,Prime,5,DPD_30,11,74446.42,1021,1.077
2025-09-01,Prime,5,DPD_60,2,9734.41,1021,0.196
2025-09-01,Prime,5,DPD_90_PLUS,2,21960.91,1021,0.196
2025-09-01,Prime,5,Paid_Off,18,0.0,1021,1.763
2025-09-01,Prime,6,Charged_Off,2,18660.33,1021,0.196
2025-09-01,Prime,6,Current,393,2593316.49,1021,38.492
2025-09-01,Prime,6,DPD_30,10,60757.36,1021,0.979
2025-09-01,Prime,6,DPD_60,5,27260.91,1021,0.49
2025-09-01,Prime,6,DPD_90_PLUS,2,8940.32,1021,0.196
2025-09-01,Prime,6,Paid_Off,25,0.0,1021,2.449
2025-09-01,Prime,7,Charged_Off,4,27600.65,1021,0.392
2025-09-01,Prime,7,Current,388,2426672.1,1021,38.002
2025-09-01,Prime,7,DPD_30,11,68835.4,1021,1.077
2025-09-01,Prime,7,DPD_60,3,20577.239999999998,1021,0.294
2025-09-01,Prime,7,DPD_90_PLUS,2,12161.73,1021,0.196
2025-09-01,Prime,7,Paid_Off,29,0.0,1021,2.84
2025-09-01,Prime,8,Charged_Off,5,35036.62,1021,0.49
2025-09-01,Prime,8,Current,386,2296596.64,1021,37.806
2025-09-01,Prime,8,DPD_30,7,44126.91,1021,0.686
2025-09-01,Prime,8,DPD_60,3,18922.79,1021,0.294
2025-09-01,Prime,8,DPD_90_PLUS,4,24189.61,1021,0.392
2025-09-01,Prime,8,Paid_Off,32,0.0,1021,3.134
2025-09-01,Prime,9,Charged_Off,7,45970.7,1021,0.686
2025-09-01,Prime,9,Current,374,2127730.24,1021,36.631
2025-09-01,Prime,9,DPD_30,10,52549.18,1021,0.979
2025-09-01,Prime,9,DPD_60,3,22939.41,1021,0.294
2025-09-01,Prime,9,DPD_90_PLUS,5,30913.54,1021,0.49
2025-09-01,Prime,9,Paid_Off,38,0.0,1021,3.722
2025-09-01,Prime,10,Charged_Off,10,67890.32,1021,0.979
2025-09-01,Prime,10,Current,365,1967817.21,1021,35.749
2025-09-01,Prime,10,DPD_30,12,66621.23,1021,1.175
2025-09-01,Prime,10,DPD_60,2,17553.21,1021,0.196
2025-09-01,Prime,10,DPD_90_PLUS,4,21939.27,1021,0.392
2025-09-01,Prime,10,Paid_Off,44,0.0,1021,4.31
2025-09-01,Prime,11,Charged_Off,13,85663.74,1021,1.273
2025-09-01,Prime,11,Current,366,1890521.23,1021,35.847
2025-09-01,Prime,11,DPD_30,6,38238.3,1021,0.588
2025-09-01,Prime,11,DPD_60,3,15863.35,1021,0.294
2025-09-01,Prime,11,DPD_90_PLUS,2,12050.05,1021,0.196
2025-09-01,Prime,11,Paid_Off,47,0.0,1021,4.603
2025-09-01,Subprime,1,Current,245,823201.89,1021,23.996
2025-09-01,Subprime,2,Current,219,710270.69,1021,21.45
2025-09-01,Subprime,2,DPD_30,21,55474.36,1021,2.057
2025-09-01,Subprime,2,Paid_Off,5,0.0,1021,0.49
2025-09-01,Subprime,3,Current,205,633606.27,1021,20.078
2025-09-01,Subprime,3,DPD_30,22,60474.97,1021,2.155
2025-09-01,Subprime,3,DPD_60,8,21598.989999999998,1021,0.784
2025-09-01,Subprime,3,Paid_Off,10,0.0,1021,0.979
2025-09-01,Subprime,4,Current,200,589274.87,1021,19.589
2025-09-01,Subprime,4,DPD_30,19,54592.31,1021,1.861
2025-09-01,Subprime,4,DPD_60,7,13601.789999999999,1021,0.686
2025-09-01,Subprime,4,DPD_90_PLUS,6,17560.8,1021,0.588
2025-09-01,Subprime,4,Paid_Off,13,0.0,1021,1.273
2025-09-01,Subprime,5,Charged_Off,5,14956.17,1021,0.49
2025-09-01,Subprime,5,Current,186,519745.6,1021,18.217
2025-09-01,Subprime,5,DPD_30,25,74250.63,1021,2.449
2025-09-01,Subprime,5,DPD_60,10,22239.09,1021,0.979
2025-09-01,Subprime,5,DPD_90_PLUS,3,7517.83,1021,0.294
2025-09-01,Subprime,5,Paid_Off,16,0.0,1021,1.567
2025-09-01,Subprime,6,Charged_Off,6,17428.96,1021,0.588
2025-09-01,Subprime,6,Current,176,470715.14,1021,17.238
2025-09-01,Subprime,6,DPD_30,25,67540.21,1021,2.449
2025-09-01,Subprime,6,DPD_60,13,33772.799999999996,1021,1.273
2025-09-01,Subprime,6,DPD_90_PLUS,8,18404.27,1021,0.784
2025-09-01,Subprime,6,Paid_Off,17,0.0,1021,1.665
2025-09-01,Subprime,7,Charged_Off,12,32555.0,1021,1.175
2025-09-01,Subprime,7,Current,174,451958.42,1021,17.042
2025-09-01,Subprime,7,DPD_30,16,31705.11,1021,1.567
2025-09-01,Subprime,7,DPD_60,16,39850.13,1021,1.567
2025-09-01,Subprime,7,DPD_90_PLUS,9,22064.97,1021,0.881
2025-09-01,Subprime,7,Paid_Off,18,0.0,1021,1.763
2025-09-01,Subprime,8,Charged_Off,17,42398.2,1021,1.665
2025-09-01,Subprime,8,Current,169,414801.36,1021,16.552
2025-09-01,Subprime,8,DPD_30,12,28218.89,1021,1.175
2025-09-01,Subprime,8,DPD_60,12,24474.49,1021,1.175
2025-09-01,Subprime,8,DPD_90_PLUS,15,40424.12,1021,1.469
2025-09-01,Subprime,8,Paid_Off,20,0.0,1021,1.959
2025-09-01,Subprime,9,Charged_Off,29,74754.61,1021,2.84
2025-09-01,Subprime,9,Current,153,357812.32,1021,14.985
2025-09-01,Subprime,9,DPD_30,19,46323.6,1021,1.861
2025-09-01,Subprime,9,DPD_60,8,18257.3,1021,0.784
2025-09-01,Subprime,9,DPD_90_PLUS,11,25758.29,1021,1.077
2025-09-01,Subprime,9,Paid_Off,25,0.0,1021,2.449
2025-09-01,Subprime,10,Charged_Off,34,87220.85,1021,3.33
2025-09-01,Subprime,10,Current,146,334479.27,1021,14.3
2025-09-01,Subprime,10,DPD_30,22,45450.08,1021,2.155
2025-09-01,Subprime,10,DPD_60,8,15299.88,1021,0.784
2025-09-01,Subprime,10,DPD_90_PLUS,9,19864.94,1021,0.881
2025-09-01,Subprime,10,Paid_Off,26,0.0,1021,2.547
2025-09-01,Subprime,11,Charged_Off,39,97326.24,1021,3.82
2025-09-01,Subprime,11,Current,133,295895.8,1021,13.026
2025-09-01,Subprime,11,DPD_30,23,45690.09,1021,2.253
2025-09-01,Subprime,11,DPD_60,14,23578.22,1021,1.371
2025-09-01,Subprime,11,DPD_90_PLUS,7,14902.71,1021,0.686
2025-09-01,Subprime,11,Paid_Off,29,0.0,1021,2.84
2025-10-01,Near_Prime,1,Current,338,1874843.71,956,35.356
2025-10-01,Near_Prime,2,Current,316,1665179.24,956,33.054
2025-10-01,Near_Prime,2,DPD_30,18,107653.82,956,1.883
2025-10-01,Near_Prime,2,Paid_Off,4,0.0,956,0.418
2025-10-01,Near_Prime,3,Current,303,1523382.43,956,31.695
2025-10-01,Near_Prime,3,DPD_30,20,122516.29000000001,956,2.092
2025-10-01,Near_Prime,3,DPD_60,6,24967.46,956,0.628
2025-10-01,Near_Prime,3,Paid_Off,9,0.0,956,0.941
2025-10-01,Near_Prime,4,Current,294,1395506.63,956,30.753
2025-10-01,Near_Prime,4,DPD_30,19,99388.65,956,1.987
2025-10-01,Near_Prime,4,DPD_60,7,48394.09,956,0.732
2025-10-01,Near_Prime,4,DPD_90_PLUS,5,21692.65,956,0.523
2025-10-01,Near_Prime,4,Paid_Off,13,0.0,956,1.36
2025-10-01,Near_Prime,5,Charged_Off,1,1741.98,956,0.105
2025-10-01,Near_Prime,5,Current,287,1302093.79,956,30.021
2025-10-01,Near_Prime,5,DPD_30,22,112739.0,956,2.301
2025-10-01,Near_Prime,5,DPD_60,5,21271.66,956,0.523
2025-10-01,Near_Prime,5,DPD_90_PLUS,9,52776.2,956,0.941
2025-10-01,Near_Prime,5,Paid_Off,14,0.0,956,1.464
2025-10-01,Near_Prime,6,Charged_Off,8,46109.21,956,0.837
2025-10-01,Near_Prime,6,Current,283,1208134.54,956,29.603
2025-10-01,Near_Prime,6,DPD_30,15,82039.54,956,1.569
2025-10-01,Near_Prime,6,DPD_60,8,48555.36,956,0.837
2025-10-01,Near_Prime,6,DPD_90_PLUS,6,22555.43,956,0.628
2025-10-01,Near_Prime,6,Paid_Off,18,0.0,956,1.883
2025-10-01,Near_Prime,7,Charged_Off,12,59910.39,956,1.255
2025-10-01,Near_Prime,7,Current,279,1148294.46,956,29.184
2025-10-01,Near_Prime,7,DPD_30,11,40938.71,956,1.151
2025-10-01,Near_Prime,7,DPD_60,6,33798.12,956,0.628
2025-10-01,Near_Prime,7,DPD_90_PLUS,8,43228.99,956,0.837
2025-10-01,Near_Prime,7,Paid_Off,22,0.0,956,2.301
2025-10-01,Near_Prime,8,Charged_Off,19,90425.89,956,1.987
2025-10-01,Near_Prime,8,Current,269,1046035.15,956,28.138
2025-10-01,Near_Prime,8,DPD_30,16,61914.93,956,1.674
2025-10-01,Near_Prime,8,DPD_60,4,21453.72,956,0.418
2025-10-01,Near_Prime,8,DPD_90_PLUS,4,26938.85,956,0.418
2025-10-01,Near_Prime,8,Paid_Off,26,0.0,956,2.72
2025-10-01,Near_Prime,9,Charged_Off,21,108004.65,956,2.197
2025-10-01,Near_Prime,9,Current,263,978809.51,956,27.51
2025-10-01,Near_Prime,9,DPD_30,15,51547.69,956,1.569
2025-10-01,Near_Prime,9,DPD_60,4,18139.1,956,0.418
2025-10-01,Near_Prime,9,DPD_90_PLUS,5,25899.12,956,0.523
2025-10-01,Near_Prime,9,Paid_Off,30,0.0,956,3.138
2025-10-01,Near_Prime,10,Charged_Off,23,118886.45,956,2.406
2025-10-01,Near_Prime,10,Current,246,861512.91,956,25.732
2025-10-01,Near_Prime,10,DPD_30,20,78254.45,956,2.092
2025-10-01,Near_Prime,10,DPD_60,7,22233.72,956,0.732
2025-10-01,Near_Prime,10,DPD_90_PLUS,6,28988.19,956,0.628
2025-10-01,Near_Prime,10,Paid_Off,36,0.0,956,3.766
2025-10-01,Prime,1,Current,384,3260917.74,956,40.167
2025-10-01,Prime,2,Current,373,3023122.79,956,39.017
2025-10-01,Prime,2,DPD_30,7,67308.41,956,0.732
2025-10-01,Prime,2,Paid_Off,4,0.0,956,0.418
2025-10-01,Prime,3,Current,362,2822988.89,956,37.866
2025-10-01,Prime,3,DPD_30,9,63542.05,956,0.941
2025-10-01,Prime,3,DPD_60,4,25323.37,956,0.418
2025-10-01,Prime,3,Paid_Off,9,0.0,956,0.941
2025-10-01,Prime,4,Current,356,2621577.52,956,37.238
2025-10-01,Prime,4,DPD_30,9,82421.71,956,0.941
2025-10-01,Prime,4,DPD_60,3,17123.72,956,0.314
2025-10-01,Prime,4,DPD_90_PLUS,4,24266.49,956,0.418
2025-10-01,Prime,4,Paid_Off,12,0.0,956,1.255
2025-10-01,Prime,5,Charged_Off,1,7465.14,956,0.105
2025-10-01,Prime,5,Current,347,2437518.28,956,36.297
2025-10-01,Prime,5,DPD_30,10,92106.37,956,1.046
2025-10-01,Prime,5,DPD_60,5,34904.86,956,0.523
2025-10-01,Prime,5,DPD_90_PLUS,5,31593.199999999997,956,0.523
2025-10-01,Prime,5,Paid_Off,16,0.0,956,1.674
2025-10-01,Prime,6,Charged_Off,6,39058.34,956,0.628
2025-10-01,Prime,6,Current,344,2328100.99,956,35.983
2025-10-01,Prime,6,DPD_30,7,41624.98,956,0.732
2025-10-01,Prime,6,DPD_60,6,50918.76,956,0.628
2025-10-01,Prime,6,DPD_90_PLUS,2,12857.93,956,0.209
2025-10-01,Prime,6,Paid_Off,19,0.0,956,1.987
2025-10-01,Prime,7,Charged_Off,7,46100.1,956,0.732
2025-10-01,Prime,7,Current,341,2211171.28,956,35.669
2025-10-01,Prime,7,DPD_30,6,26596.71,956,0.628
2025-10-01,Prime,7,DPD_60,4,30147.4,956,0.418
2025-10-01,Prime,7,DPD_90_PLUS,5,42316.88,956,0.523
2025-10-01,Prime,7,Paid_Off,21,0.0,956,2.197
2025-10-01,Prime,8,Charged_Off,11,82904.93,956,1.151
2025-10-01,Prime,8,Current,336,2069311.07,956,35.146
2025-10-01,Prime,8,DPD_30,5,38725.8,956,0.523
2025-10-01,Prime,8,DPD_60,4,21662.57,956,0.418
2025-10-01,Prime,8,DPD_90_PLUS,3,18598.06,956,0.314
2025-10-01,Prime,8,Paid_Off,25,0.0,956,2.615
2025-10-01,Prime,9,Charged_Off,13,90766.65,956,1.36
2025-10-01,Prime,9,Current,331,1953950.07,956,34.623
2025-10-01,Prime,9,DPD_30,4,15678.56,956,0.418
2025-10-01,Prime,9,DPD_60,1,6801.97,956,0.105
2025-10-01,Prime,9,DPD_90_PLUS,5,31010.54,956,0.523
2025-10-01,Prime,9,Paid_Off,30,0.0,956,3.138
2025-10-01,Prime,10,Charged_Off,18,121777.19,956,1.883
2025-10-01,Prime,10,Current,317,1803181.39,956,33.159
2025-10-01,Prime,10,DPD_30,7,28760.29,956,0.732
2025-10-01,Prime,10,DPD_60,1,3007.18,956,0.105
2025-10-01,Prime,10,DPD_90_PLUS,1,6516.15,956,0.105
2025-10-01,Prime,10,Paid_Off,40,0.0,956,4.184
2025-10-01,Subprime,1,Current,234,812418.83,956,24.477
2025-10-01,Subprime,2,Current,203,678011.01,956,21.234
2025-10-01,Subprime,2,DPD_30,26,79400.41,956,2.72
2025-10-01,Subprime,2,Paid_Off,5,0.0,956,0.523
2025-10-01,Subprime,3,Current,191,619374.01,956,19.979
2025-10-01,Subprime,3,DPD_30,27,83613.5,956,2.824
2025-10-01,Subprime,3,DPD_60,9,18108.52,956,0.941
2025-10-01,Subprime,3,Paid_Off,7,0.0,956,0.732
2025-10-01,Subprime,4,Current,196,609317.97,956,20.502
2025-10-01,Subprime,4,DPD_30,14,37789.340000000004,956,1.464
2025-10-01,Subprime,4,DPD_60,10,26800.22,956,1.046
2025-10-01,Subprime,4,DPD_90_PLUS,6,10305.57,956,0.628
2025-10-01,Subprime,4,Paid_Off,8,0.0,956,0.837
2025-10-01,Subprime,5,Charged_Off,3,4497.42,956,0.314
2025-10-01,Subprime,5,Current,188,553940.71,956,19.665
2025-10-01,Subprime,5,DPD_30,12,40403.14,956,1.255
2025-10-01,Subprime,5,DPD_60,7,13386.640000000001,956,0.732
2025-10-01,Subprime,5,DPD_90_PLUS,12,27537.86,956,1.255
2025-10-01,Subprime,5,Paid_Off,12,0.0,956,1.255
2025-10-01,Subprime,6,Charged_Off,11,24454.62,956,1.151
2025-10-01,Subprime,6,Current,172,493335.9,956,17.992
2025-10-01,Subprime,6,DPD_30,23,61336.68,956,2.406
2025-10-01,Subprime,6,DPD_60,4,9890.59,956,0.418
2025-10-01,Subprime,6,DPD_90_PLUS,9,16340.76,956,0.941
2025-10-01,Subprime,6,Paid_Off,15,0.0,956,1.569
2025-10-01,Subprime,7,Charged_Off,13,27555.170000000002,956,1.36
2025-10-01,Subprime,7,Current,162,439703.6,956,16.946
2025-10-01,Subprime,7,DPD_30,23,62350.4,956,2.406
2025-10-01,Subprime,7,DPD_60,10,30432.36,956,1.046
2025-10-01,Subprime,7,DPD_90_PLUS,9,15621.38,956,0.941
2025-10-01,Subprime,7,Paid_Off,17,0.0,956,1.778
2025-10-01,Subprime,8,Charged_Off,19,39824.54,956,1.987
2025-10-01,Subprime,8,Current,156,398876.68,956,16.318
2025-10-01,Subprime,8,DPD_30,17,47007.4,956,1.778
2025-10-01,Subprime,8,DPD_60,16,43653.47,956,1.674
2025-10-01,Subprime,8,DPD_90_PLUS,6,11974.14,956,0.628
2025-10-01,Subprime,8,Paid_Off,20,0.0,956,2.092
2025-10-01,Subprime,9,Charged_Off,24,50695.39,956,2.51
2025-10-01,Subprime,9,Current,147,356975.39,956,15.377
2025-10-01,Subprime,9,DPD_30,17,50198.15,956,1.778
2025-10-01,Subprime,9,DPD_60,10,23439.54,956,1.046
2025-10-01,Subprime,9,DPD_90_PLUS,13,31189.61,956,1.36
2025-10-01,Subprime,9,Paid_Off,23,0.0,956,2.406
2025-10-01,Subprime,10,Charged_Off,32,72155.57,956,3.347
2025-10-01,Subprime,10,Current,150,350668.02,956,15.69
2025-10-01,Subprime,10,DPD_30,11,31678.38,956,1.151
2025-10-01,Subprime,10,DPD_60,3,7386.650000000001,956,0.314
2025-10-01,Subprime,10,DPD_90_PLUS,14,29395.11,956,1.464
2025-10-01,Subprime,10,Paid_Off,24,0.0,956,2.51
2025-11-01,Near_Prime,1,Current,406,2437714.7,1085,37.419
2025-11-01,Near_Prime,2,Current,385,2208636.98,1085,35.484
2025-11-01,Near_Prime,2,DPD_30,13,71970.98,1085,1.198
2025-11-01,Near_Prime,2,Paid_Off,8,0.0,1085,0.737
2025-11-01,Near_Prime,3,Current,373,2045134.96,1085,34.378
2025-11-01,Near_Prime,3,DPD_30,14,74651.65,1085,1.29
2025-11-01,Near_Prime,3,DPD_60,5,30782.43,1085,0.461
2025-11-01,Near_Prime,3,Paid_Off,14,0.0,1085,1.29
2025-11-01,Near_Prime,4,Current,364,1934180.81,1085,33.548
2025-11-01,Near_Prime,4,DPD_30,18,76801.13,1085,1.659
2025-11-01,Near_Prime,4,DPD_60,3,10982.86,1085,0.276
2025-11-01,Near_Prime,4,DPD_90_PLUS,3,13216.720000000001,1085,0.276
2025-11-01,Near_Prime,4,Paid_Off,18,0.0,1085,1.659
2025-11-01,Near_Prime,5,Charged_Off,2,10568.29,1085,0.184
2025-11-01,Near_Prime,5,Current,353,1791714.84,1085,32.535
2025-11-01,Near_Prime,5,DPD_30,13,56822.92,1085,1.198
2025-11-01,Near_Prime,5,DPD_60,10,31381.27,1085,0.922
2025-11-01,Near_Prime,5,DPD_90_PLUS,1,4447.18,1085,0.092
2025-11-01,Near_Prime,5,Paid_Off,27,0.0,1085,2.488
2025-11-01,Near_Prime,6,Charged_Off,2,10568.29,1085,0.184
2025-11-01,Near_Prime,6,Current,339,1628780.57,1085,31.244
2025-11-01,Near_Prime,6,DPD_30,20,105031.63,1085,1.843
2025-11-01,Near_Prime,6,DPD_60,7,27995.45,1085,0.645
2025-11-01,Near_Prime,6,DPD_90_PLUS,8,22834.43,1085,0.737
2025-11-01,Near_Prime,6,Paid_Off,30,0.0,1085,2.765
2025-11-01,Near_Prime,7,Charged_Off,6,21644.46,1085,0.553
2025-11-01,Near_Prime,7,Current,334,1527968.06,1085,30.783
2025-11-01,Near_Prime,7,DPD_30,14,60068.78,1085,1.29
2025-11-01,Near_Prime,7,DPD_60,6,18641.78,1085,0.553
2025-11-01,Near_Prime,7,DPD_90_PLUS,8,28802.31,1085,0.737
2025-11-01,Near_Prime,7,Paid_Off,38,0.0,1085,3.502
2025-11-01,Near_Prime,8,Charged_Off,13,46947.75,1085,1.198
2025-11-01,Near_Prime,8,Current,323,1400855.96,1085,29.77
2025-11-01,Near_Prime,8,DPD_30,18,86582.45999999999,1085,1.659
2025-11-01,Near_Prime,8,DPD_60,5,19676.420000000002,1085,0.461
2025-11-01,Near_Prime,8,DPD_90_PLUS,6,17046.82,1085,0.553
2025-11-01,Near_Prime,8,Paid_Off,41,0.0,1085,3.779
2025-11-01,Near_Prime,9,Charged_Off,15,52622.91,1085,1.382
2025-11-01,Near_Prime,9,Current,309,1295278.8699999999,1085,28.479
2025-11-01,Near_Prime,9,DPD_30,19,70917.92,1085,1.751
2025-11-01,Near_Prime,9,DPD_60,9,33450.77,1085,0.829
2025-11-01,Near_Prime,9,DPD_90_PLUS,6,19764.99,1085,0.553
2025-11-01,Near_Prime,9,Paid_Off,48,0.0,1085,4.424
2025-11-01,Prime,1,Current,393,3254098.22,1085,36.221
2025-11-01,Prime,2,Current,382,3036533.68,1085,35.207
2025-11-01,Prime,2,DPD_30,5,28952.17,1085,0.461
2025-11-01,Prime,2,Paid_Off,6,0.0,1085,0.553
2025-11-01,Prime,3,Current,373,2821276.11,1085,34.378
2025-11-01,Prime,3,DPD_30,10,78898.93,1085,0.922
2025-11-01,Prime,3,Paid_Off,10,0.0,1085,0.922
2025-11-01,Prime,4,Current,362,2636116.38,1085,33.364
2025-11-01,Prime,4,DPD_30,15,92793.76,1085,1.382
2025-11-01,Prime,4,DPD_60,3,20794.58,1085,0.276
2025-11-01,Prime,4,Paid_Off,13,0.0,1085,1.198
2025-11-01,Prime,5,Current,361,2492823.06,1085,33.272
2025-11-01,Prime,5,DPD_30,7,56634.48,1085,0.645
