customer_id,vintage_month,credit_score_band,credit_score,income_band,region,loan_purpose,origination_balance
117819,2026-03-01,Near_Prime,716,Medium,South,Travel,8277.67
117820,2026-03-01,Near_Prime,693,Low,Midwest,Cash_Advance,5276.29
117821,2026-03-01,Prime,810,Medium,Midwest,Travel,9098.95
117822,2026-03-01,Near_Prime,691,Low,Midwest,Travel,4397.71
117823,2026-03-01,Prime,758,Low,Midwest,General_Spend,8105.65
117824,2026-03-01,Subprime,580,Medium,South,Retail_Purchase,7406.7
117825,2026-03-01,Subprime,657,High,South,Travel,5177.92
117826,2026-03-01,Prime,726,Low,South,Travel,4180.14
117827,2026-03-01,Near_Prime,694,High,West,Card_Refinance,5027.47
117828,2026-03-01,Subprime,644,Medium,South,Retail_Purchase,1469.16
117829,2026-03-01,Prime,742,Medium,Midwest,Card_Refinance,3779.87
117830,2026-03-01,Subprime,604,Low,South,Card_Refinance,3654.32
117831,2026-03-01,Near_Prime,714,High,West,Retail_Purchase,11152.84
117832,2026-03-01,Prime,801,Medium,South,Cash_Advance,5951.55
117833,2026-03-01,Near_Prime,667,Medium,South,Travel,3977.68
117834,2026-03-01,Near_Prime,663,Medium,West,General_Spend,4672.91
117835,2026-03-01,Prime,824,High,Northeast,General_Spend,16162.68
117836,2026-03-01,Prime,795,Medium,Northeast,Cash_Advance,11590.89
117837,2026-03-01,Subprime,656,Low,West,Cash_Advance,5928.77
117838,2026-03-01,Near_Prime,677,Low,Midwest,Travel,4778.46
117839,2026-03-01,Subprime,606,Low,West,General_Spend,4652.74
117840,2026-03-01,Subprime,588,Medium,South,Retail_Purchase,2523.71
117841,2026-03-01,Prime,779,Medium,Midwest,Cash_Advance,1659.9
117842,2026-03-01,Subprime,601,Low,Midwest,Travel,10105.19
117843,2026-03-01,Near_Prime,697,Medium,South,Retail_Purchase,994.01
117844,2026-03-01,Near_Prime,682,Medium,Northeast,Card_Refinance,7564.8
117845,2026-03-01,Subprime,607,Low,Northeast,Retail_Purchase,780.79
117846,2026-03-01,Near_Prime,708,Medium,Midwest,General_Spend,1354.12
117847,2026-03-01,Prime,812,Low,West,Travel,13260.94
117848,2026-03-01,Near_Prime,689,Low,South,Travel,7175.73
117849,2026-03-01,Prime,754,High,Northeast,Cash_Advance,7511.15
117850,2026-03-01,Prime,839,Medium,Midwest,Travel,14426.99
117851,2026-03-01,Subprime,586,High,Northeast,General_Spend,2133.04
117852,2026-03-01,Near_Prime,702,Medium,South,Retail_Purchase,7844.48
117853,2026-03-01,Prime,751,Low,Northeast,Retail_Purchase,6175.47
117854,2026-03-01,Prime,778,Medium,Midwest,Travel,5109.21
117855,2026-03-01,Prime,798,Low,West,General_Spend,15465.02
117856,2026-03-01,Near_Prime,706,Low,West,Cash_Advance,7034.82
117857,2026-03-01,Prime,723,High,Northeast,General_Spend,8216.33
117858,2026-03-01,Subprime,635,Medium,Northeast,General_Spend,4114.51
117859,2026-03-01,Subprime,635,Low,Northeast,Card_Refinance,2345.98
117860,2026-03-01,Near_Prime,665,Medium,South,General_Spend,5293.01
117861,2026-03-01,Subprime,584,High,Midwest,Travel,2994.24
117862,2026-03-01,Prime,821,Medium,Midwest,Card_Refinance,21787.3
117863,2026-03-01,Near_Prime,714,Low,Midwest,General_Spend,2025.56
117864,2026-03-01,Near_Prime,671,Medium,Northeast,Card_Refinance,4477.62
117865,2026-03-01,Near_Prime,695,High,Northeast,Travel,3331.1
117866,2026-03-01,Near_Prime,673,High,Northeast,General_Spend,6868.6
117867,2026-03-01,Prime,804,Medium,South,Retail_Purchase,6296.11
117868,2026-03-01,Subprime,642,Low,Midwest,Card_Refinance,1639.48
117869,2026-03-01,Prime,741,High,West,Card_Refinance,8246.46
117870,2026-03-01,Near_Prime,697,Low,Northeast,Travel,16132.5
117871,2026-03-01,Prime,731,High,West,Retail_Purchase,5052.33
117872,2026-03-01,Subprime,587,Medium,West,Cash_Advance,2939.3
117873,2026-03-01,Prime,774,Low,South,Cash_Advance,10534.22
117874,2026-03-01,Subprime,585,Medium,South,General_Spend,4839.3
117875,2026-03-01,Prime,760,Medium,South,General_Spend,13234.04
117876,2026-03-01,Prime,732,High,Midwest,Travel,3602.15
117877,2026-03-01,Subprime,640,High,Northeast,Travel,8861.5
117878,2026-03-01,Subprime,600,High,South,Card_Refinance,1286.57
117879,2026-03-01,Prime,812,Medium,West,General_Spend,2711.94
117880,2026-03-01,Subprime,603,Low,South,Retail_Purchase,6908.54
117881,2026-03-01,Near_Prime,691,High,Northeast,Cash_Advance,7036.82
117882,2026-03-01,Subprime,596,Medium,Northeast,Travel,1776.39
117883,2026-03-01,Prime,728,High,Midwest,Card_Refinance,6536.39
117884,2026-03-01,Prime,828,Medium,West,General_Spend,6844.19
117885,2026-03-01,Prime,831,Medium,South,Retail_Purchase,7163.22
117886,2026-03-01,Subprime,646,Low,South,Travel,1510.36
117887,2026-03-01,Prime,810,Medium,South,Retail_Purchase,4553.56
117888,2026-03-01,Subprime,581,Low,Northeast,Travel,570.94
117889,2026-03-01,Prime,725,High,Northeast,Travel,23930.53
117890,2026-03-01,Prime,790,Medium,West,General_Spend,9417.76
117891,2026-03-01,Subprime,645,Medium,Midwest,Card_Refinance,4749.26
117892,2026-03-01,Near_Prime,688,Low,Midwest,General_Spend,7779.3
117893,2026-03-01,Prime,842,Medium,Midwest,Travel,7282.64
117894,2026-03-01,Prime,780,Medium,West,Cash_Advance,8985.71
117895,2026-03-01,Subprime,651,Medium,Northeast,Card_Refinance,3962.6
117896,2026-03-01,Subprime,627,Low,South,General_Spend,3784.03
117897,2026-03-01,Prime,756,Low,Northeast,General_Spend,28234.38
117898,2026-03-01,Prime,771,Medium,Midwest,Retail_Purchase,10899.8
117899,2026-03-01,Prime,799,Medium,Midwest,Retail_Purchase,18067.87
117900,2026-03-01,Subprime,624,Low,West,General_Spend,5763.64
117901,2026-03-01,Near_Prime,673,Medium,South,Card_Refinance,6561.65
117902,2026-03-01,Prime,829,Medium,South,General_Spend,4533.87
117903,2026-03-01,Subprime,586,Medium,Northeast,Cash_Advance,1842.81
117904,2026-03-01,Prime,813,Medium,West,Cash_Advance,6529.24
117905,2026-03-01,Subprime,637,High,South,General_Spend,1948.79
117906,2026-03-01,Near_Prime,676,High,South,Card_Refinance,5370.23
117907,2026-03-01,Near_Prime,688,Low,Midwest,Card_Refinance,8826.45
117908,2026-03-01,Prime,752,High,Northeast,Cash_Advance,8996.61
117909,2026-03-01,Prime,753,Low,Midwest,Retail_Purchase,6154.55
117910,2026-03-01,Near_Prime,676,Low,West,Retail_Purchase,13880.41
117911,2026-03-01,Prime,829,High,Midwest,Card_Refinance,10586.01
117912,2026-03-01,Near_Prime,704,Medium,West,General_Spend,6654.15
117913,2026-03-01,Subprime,619,Medium,Midwest,Retail_Purchase,5710.85
117914,2026-03-01,Prime,729,Low,West,Cash_Advance,11188.62
117915,2026-03-01,Prime,768,Medium,Midwest,Travel,5288.82
117916,2026-03-01,Near_Prime,660,Medium,South,Travel,3731.19
117917,2026-03-01,Near_Prime,691,Medium,Northeast,Card_Refinance,3997.24
117918,2026-03-01,Near_Prime,699,Medium,South,Cash_Advance,1465.01
117919,2026-03-01,Prime,831,High,West,General_Spend,7410.91
117920,2026-03-01,Near_Prime,680,High,Northeast,General_Spend,956.99
117921,2026-03-01,Prime,745,High,South,General_Spend,27273.51
117922,2026-03-01,Prime,825,Low,South,Cash_Advance,1292.73
117923,2026-03-01,Prime,767,High,Northeast,Retail_Purchase,20168.07
117924,2026-03-01,Near_Prime,717,Low,West,Card_Refinance,9534.17
117925,2026-03-01,Subprime,607,Low,Midwest,Travel,6197.36
117926,2026-03-01,Near_Prime,670,Medium,West,General_Spend,3084.59
117927,2026-03-01,Prime,744,Medium,South,Retail_Purchase,21621.51
117928,2026-03-01,Prime,847,Low,South,Travel,7462.33
117929,2026-03-01,Subprime,596,Low,Northeast,Card_Refinance,5220.68
117930,2026-03-01,Subprime,612,Medium,South,Card_Refinance,4345.54
117931,2026-03-01,Near_Prime,713,Low,South,Card_Refinance,3663.1
117932,2026-03-01,Near_Prime,703,Medium,Midwest,General_Spend,4925.72
117933,2026-03-01,Near_Prime,664,Medium,South,General_Spend,4302.86
117934,2026-03-01,Prime,732,Low,South,Cash_Advance,11853.64
117935,2026-03-01,Prime,791,High,Midwest,Card_Refinance,3353.39
117936,2026-03-01,Near_Prime,680,High,Northeast,Travel,7681.66
117937,2026-03-01,Subprime,589,Medium,Northeast,Retail_Purchase,2985.42
117938,2026-03-01,Near_Prime,700,Medium,Midwest,General_Spend,12023.67
117939,2026-03-01,Subprime,590,Medium,South,Retail_Purchase,2650.92
117940,2026-03-01,Prime,808,Medium,Northeast,Card_Refinance,10669.36
117941,2026-03-01,Prime,799,High,South,General_Spend,8358.69
117942,2026-03-01,Subprime,617,High,West,Travel,1568.14
117943,2026-03-01,Near_Prime,707,Low,South,Retail_Purchase,9175.04
117944,2026-03-01,Prime,765,Medium,South,Cash_Advance,14286.34
117945,2026-03-01,Near_Prime,713,High,West,Retail_Purchase,2009.97
117946,2026-03-01,Subprime,607,Medium,South,General_Spend,2285.04
117947,2026-03-01,Near_Prime,692,Low,South,Cash_Advance,2753.93
117948,2026-03-01,Near_Prime,693,High,Northeast,Cash_Advance,5627.72
117949,2026-03-01,Subprime,582,Medium,South,Retail_Purchase,8447.71
117950,2026-03-01,Subprime,617,Medium,South,Cash_Advance,2323.0
117951,2026-03-01,Prime,790,Medium,Northeast,Cash_Advance,16775.87
117952,2026-03-01,Subprime,655,Low,West,Card_Refinance,2895.59
117953,2026-03-01,Near_Prime,707,Medium,Northeast,Retail_Purchase,5353.33
117954,2026-03-01,Prime,838,Low,South,Travel,4618.76
117955,2026-03-01,Prime,807,Medium,West,Card_Refinance,18834.72
117956,2026-03-01,Near_Prime,685,Medium,South,Retail_Purchase,1262.52
117957,2026-03-01,Near_Prime,694,Low,Northeast,Retail_Purchase,13842.85
117958,2026-03-01,Prime,815,High,South,Cash_Advance,7818.21
117959,2026-03-01,Near_Prime,670,Medium,West,Retail_Purchase,7893.81
117960,2026-03-01,Prime,748,Medium,South,Cash_Advance,12590.88
117961,2026-03-01,Prime,764,Medium,West,Retail_Purchase,7083.61
117962,2026-03-01,Near_Prime,676,Low,West,Retail_Purchase,5845.6
117963,2026-03-01,Prime,723,High,South,Travel,6745.47
117964,2026-03-01,Near_Prime,711,High,South,Retail_Purchase,3153.01
117965,2026-03-01,Near_Prime,715,Low,West,Card_Refinance,6246.07
117966,2026-03-01,Prime,845,Low,Midwest,General_Spend,9005.81
117967,2026-03-01,Subprime,658,Medium,South,Cash_Advance,3004.13
117968,2026-03-01,Prime,773,Low,West,Retail_Purchase,12363.83
117969,2026-03-01,Near_Prime,699,Low,West,Cash_Advance,9355.68
117970,2026-03-01,Subprime,618,Medium,Northeast,General_Spend,2867.06
117971,2026-03-01,Prime,772,High,Midwest,General_Spend,4574.45
117972,2026-03-01,Subprime,614,Low,South,General_Spend,2475.33
117973,2026-03-01,Near_Prime,668,High,Midwest,Cash_Advance,4015.83
117974,2026-03-01,Subprime,580,High,Northeast,Travel,2515.44
117975,2026-03-01,Prime,814,Low,Midwest,Travel,8120.15
117976,2026-03-01,Near_Prime,685,Low,South,Card_Refinance,5432.39
117977,2026-03-01,Prime,724,Low,Midwest,Card_Refinance,25939.65
117978,2026-03-01,Near_Prime,660,Medium,West,Retail_Purchase,2197.61
117979,2026-03-01,Prime,810,Medium,Northeast,General_Spend,13200.99
117980,2026-03-01,Subprime,655,Medium,West,Retail_Purchase,3549.36
117981,2026-03-01,Near_Prime,705,Low,West,Travel,5167.06
117982,2026-03-01,Near_Prime,670,Medium,Northeast,Card_Refinance,5819.69
117983,2026-03-01,Near_Prime,661,Medium,West,Cash_Advance,5377.83
117984,2026-03-01,Prime,811,Low,South,General_Spend,14887.86
117985,2026-03-01,Subprime,638,Medium,Northeast,General_Spend,1083.78
117986,2026-03-01,Prime,723,Medium,West,General_Spend,12918.41
117987,2026-03-01,Prime,823,Medium,Northeast,Card_Refinance,14203.5
117988,2026-03-01,Near_Prime,664,Low,South,Cash_Advance,4257.61
117989,2026-03-01,Prime,768,Medium,Northeast,Retail_Purchase,5504.5
117990,2026-03-01,Prime,768,High,Midwest,Travel,11822.42
117991,2026-03-01,Prime,808,Medium,South,Card_Refinance,13756.94
117992,2026-03-01,Near_Prime,705,High,West,Retail_Purchase,9465.31
117993,2026-03-01,Near_Prime,661,High,Northeast,Retail_Purchase,2695.96
117994,2026-03-01,Near_Prime,676,Low,Midwest,Card_Refinance,6333.43
117995,2026-03-01,Near_Prime,714,Low,Midwest,Retail_Purchase,6473.91
117996,2026-03-01,Subprime,602,Low,South,Retail_Purchase,6721.4
117997,2026-03-01,Subprime,635,High,West,Cash_Advance,4433.83
117998,2026-03-01,Subprime,588,Low,Midwest,Card_Refinance,6461.63
117999,2026-03-01,Subprime,647,Low,West,Cash_Advance,3074.65
118000,2026-03-01,Prime,720,High,Midwest,Cash_Advance,10041.38
118001,2026-03-01,Subprime,593,Medium,Northeast,Retail_Purchase,1969.44
118002,2026-03-01,Near_Prime,661,Low,West,Cash_Advance,3543.22
118003,2026-03-01,Near_Prime,681,Medium,South,Retail_Purchase,12773.52
118004,2026-03-01,Prime,826,Medium,West,General_Spend,13107.14
118005,2026-03-01,Prime,817,Medium,Midwest,Retail_Purchase,4054.17
118006,2026-03-01,Near_Prime,671,Low,Midwest,General_Spend,9937.7
118007,2026-03-01,Prime,841,High,South,Cash_Advance,5829.94
118008,2026-03-01,Subprime,599,Medium,South,Travel,6330.68
118009,2026-03-01,Prime,786,Medium,South,General_Spend,6649.63
118010,2026-03-01,Prime,736,High,Midwest,Card_Refinance,5798.28
118011,2026-03-01,Near_Prime,708,High,West,Travel,4325.82
118012,2026-03-01,Subprime,634,Low,Midwest,Travel,1547.17
118013,2026-03-01,Prime,742,High,South,Cash_Advance,14338.59
118014,2026-03-01,Prime,803,Low,West,General_Spend,4329.72
118015,2026-03-01,Prime,814,Medium,Midwest,Cash_Advance,16095.61
118016,2026-03-01,Prime,788,Medium,West,General_Spend,13509.63
118017,2026-03-01,Prime,723,Low,Midwest,Travel,16864.24
118018,2026-03-01,Prime,779,High,South,Card_Refinance,13402.28
118019,2026-03-01,Subprime,634,Low,South,Retail_Purchase,7844.98
118020,2026-03-01,Prime,807,Medium,Midwest,Cash_Advance,17693.1
118021,2026-03-01,Prime,761,High,South,Retail_Purchase,12327.49
118022,2026-03-01,Near_Prime,707,Low,South,Travel,1322.44
118023,2026-03-01,Prime,829,Low,Midwest,General_Spend,9708.74
118024,2026-03-01,Subprime,611,Medium,West,Card_Refinance,7761.31
118025,2026-03-01,Near_Prime,698,Low,South,Cash_Advance,6621.11
118026,2026-03-01,Near_Prime,713,High,West,Cash_Advance,8411.3
118027,2026-03-01,Subprime,611,Medium,Northeast,Travel,4507.08
118028,2026-03-01,Prime,825,Medium,West,Card_Refinance,16738.23
118029,2026-03-01,Near_Prime,700,Medium,South,Card_Refinance,7114.28
118030,2026-03-01,Subprime,608,High,West,Card_Refinance,4085.09
118031,2026-03-01,Prime,836,High,South,Cash_Advance,2761.26
118032,2026-03-01,Prime,721,High,Midwest,Cash_Advance,14359.99
118033,2026-03-01,Near_Prime,686,Low,Northeast,Travel,9539.69
118034,2026-03-01,Near_Prime,714,Medium,West,Card_Refinance,9029.63
118035,2026-03-01,Near_Prime,710,Low,Northeast,Travel,6917.88
118036,2026-03-01,Prime,806,Medium,South,Travel,19342.03
118037,2026-03-01,Prime,820,Medium,Northeast,Retail_Purchase,4296.03
118038,2026-03-01,Prime,798,Low,South,Retail_Purchase,6907.32
118039,2026-03-01,Near_Prime,714,Low,Midwest,General_Spend,3783.38
118040,2026-03-01,Near_Prime,698,High,West,Card_Refinance,3131.2
118041,2026-03-01,Prime,767,Medium,Midwest,General_Spend,7680.27
118042,2026-03-01,Prime,756,Medium,Midwest,Retail_Purchase,9883.23
118043,2026-03-01,Near_Prime,693,High,South,Card_Refinance,6501.78
118044,2026-03-01,Subprime,581,High,Midwest,Travel,2650.54
118045,2026-03-01,Subprime,614,Low,South,Cash_Advance,2999.68
118046,2026-03-01,Near_Prime,663,Medium,West,Card_Refinance,2607.78
118047,2026-03-01,Prime,833,Medium,West,Card_Refinance,11756.79
118048,2026-03-01,Prime,783,Medium,West,General_Spend,9921.42
118049,2026-03-01,Prime,725,Medium,Midwest,Retail_Purchase,18732.91
118050,2026-03-01,Prime,736,Medium,Northeast,Card_Refinance,7207.96
118051,2026-03-01,Prime,728,Medium,South,Travel,10751.38
118052,2026-03-01,Subprime,603,High,Midwest,Travel,3833.77
118053,2026-03-01,Prime,780,High,South,Cash_Advance,8368.49
118054,2026-03-01,Prime,796,Low,South,Cash_Advance,2650.65
118055,2026-03-01,Subprime,594,Low,West,Card_Refinance,3060.65
118056,2026-03-01,Prime,778,Medium,Midwest,General_Spend,4999.91
118057,2026-03-01,Near_Prime,702,High,Northeast,Travel,10756.23
118058,2026-03-01,Near_Prime,662,High,Midwest,Cash_Advance,2132.45
118059,2026-03-01,Near_Prime,666,High,West,General_Spend,8921.43
118060,2026-03-01,Near_Prime,660,High,Midwest,Cash_Advance,3304.73
118061,2026-03-01,Prime,796,Medium,Northeast,Card_Refinance,16717.05
118062,2026-03-01,Subprime,583,Low,South,Travel,1132.78
118063,2026-03-01,Prime,804,Medium,Midwest,Cash_Advance,7491.99
118064,2026-03-01,Near_Prime,684,Medium,South,General_Spend,14884.43
118065,2026-03-01,Subprime,594,Medium,Midwest,Cash_Advance,2890.61
118066,2026-03-01,Prime,814,Medium,West,Cash_Advance,11974.9
118067,2026-03-01,Subprime,617,High,Midwest,Cash_Advance,3235.41
118068,2026-03-01,Prime,829,Low,South,Cash_Advance,17568.41
118069,2026-03-01,Subprime,580,Low,Northeast,Card_Refinance,3697.17
118070,2026-03-01,Near_Prime,707,High,South,General_Spend,7030.9
118071,2026-03-01,Subprime,642,Low,West,Retail_Purchase,7724.12
118072,2026-03-01,Subprime,647,High,South,Cash_Advance,1438.6
118073,2026-03-01,Near_Prime,683,Medium,Midwest,Card_Refinance,6970.71
118074,2026-03-01,Near_Prime,674,High,Midwest,Card_Refinance,4836.77
118075,2026-03-01,Near_Prime,663,Medium,Midwest,Retail_Purchase,8206.46
118076,2026-03-01,Subprime,615,Medium,Northeast,Retail_Purchase,1330.93
118077,2026-03-01,Near_Prime,685,Medium,South,Retail_Purchase,7290.57
118078,2026-03-01,Prime,783,Medium,Northeast,Travel,12547.64
118079,2026-03-01,Near_Prime,677,Medium,Midwest,General_Spend,3394.26
118080,2026-03-01,Subprime,632,High,South,Travel,1386.58
118081,2026-03-01,Near_Prime,673,Medium,Northeast,Card_Refinance,6642.42
118082,2026-03-01,Near_Prime,707,Medium,Northeast,General_Spend,2450.54
118083,2026-03-01,Near_Prime,703,Medium,West,Retail_Purchase,4264.36
118084,2026-03-01,Near_Prime,674,Medium,South,Retail_Purchase,6521.43
118085,2026-03-01,Prime,799,Low,South,Retail_Purchase,9519.88
118086,2026-03-01,Prime,805,Medium,West,Card_Refinance,8226.38
118087,2026-03-01,Prime,726,High,West,General_Spend,4299.87
118088,2026-03-01,Near_Prime,710,Medium,South,Cash_Advance,2146.44
118089,2026-03-01,Prime,738,Low,South,Retail_Purchase,11208.85
118090,2026-03-01,Near_Prime,669,High,West,Card_Refinance,7274.08
118091,2026-03-01,Near_Prime,680,Medium,Midwest,Retail_Purchase,9685.76
118092,2026-03-01,Prime,813,Low,South,Cash_Advance,6573.69
118093,2026-03-01,Subprime,644,Low,Northeast,General_Spend,2154.1
118094,2026-03-01,Prime,769,Low,South,Card_Refinance,4938.45
118095,2026-03-01,Near_Prime,665,Medium,Northeast,Cash_Advance,4592.93
118096,2026-03-01,Near_Prime,675,High,Midwest,Cash_Advance,8014.05
118097,2026-03-01,Subprime,587,Medium,Midwest,Travel,3495.42
118098,2026-03-01,Subprime,619,High,West,Travel,1949.24
118099,2026-03-01,Near_Prime,714,Medium,Northeast,Retail_Purchase,5140.55
118100,2026-03-01,Subprime,586,Medium,South,General_Spend,2938.23
118101,2026-03-01,Subprime,600,Medium,West,Travel,6813.94
118102,2026-03-01,Prime,759,Medium,Northeast,Retail_Purchase,3898.45
118103,2026-03-01,Subprime,590,Medium,West,Retail_Purchase,3301.89
118104,2026-03-01,Near_Prime,718,High,Midwest,Retail_Purchase,5198.64
118105,2026-03-01,Prime,799,High,Northeast,Retail_Purchase,7301.1
118106,2026-03-01,Near_Prime,713,High,South,Card_Refinance,7642.31
118107,2026-03-01,Prime,817,Medium,Midwest,Card_Refinance,10138.68
118108,2026-03-01,Subprime,605,Medium,Northeast,General_Spend,6769.22
118109,2026-03-01,Subprime,641,High,South,General_Spend,3642.38
118110,2026-03-01,Prime,796,High,Midwest,Cash_Advance,11111.34
118111,2026-03-01,Subprime,618,Medium,Northeast,Cash_Advance,6431.03
118112,2026-03-01,Near_Prime,661,Low,Midwest,General_Spend,2851.23
118113,2026-03-01,Subprime,588,High,South,General_Spend,1179.84
118114,2026-03-01,Prime,837,Medium,West,General_Spend,7214.23
118115,2026-03-01,Prime,762,Medium,Midwest,Card_Refinance,2575.88
118116,2026-03-01,Prime,771,Medium,West,Travel,4223.18
118117,2026-03-01,Prime,820,Low,Northeast,Travel,10341.24
118118,2026-03-01,Subprime,619,Medium,South,Card_Refinance,4515.23
118119,2026-03-01,Prime,837,Medium,Midwest,Retail_Purchase,4186.33
118120,2026-03-01,Near_Prime,718,Medium,South,Cash_Advance,3241.0
118121,2026-03-01,Subprime,588,Medium,Midwest,Cash_Advance,1457.9
118122,2026-03-01,Prime,757,Low,South,Travel,2767.09
118123,2026-03-01,Near_Prime,713,Low,Midwest,Cash_Advance,5606.16
118124,2026-03-01,Prime,849,High,West,General_Spend,9454.46
118125,2026-03-01,Near_Prime,669,Low,Northeast,Retail_Purchase,14914.46
118126,2026-03-01,Prime,835,Low,South,General_Spend,10610.85
118127,2026-03-01,Prime,811,Medium,Midwest,Cash_Advance,13594.34
118128,2026-03-01,Prime,741,High,West,Cash_Advance,6551.77
118129,2026-03-01,Prime,802,High,South,Travel,7629.61
118130,2026-03-01,Subprime,644,Low,Northeast,Travel,4798.66
118131,2026-03-01,Prime,747,High,South,General_Spend,20464.13
118132,2026-03-01,Prime,771,Medium,Midwest,Card_Refinance,6999.29
118133,2026-03-01,Near_Prime,661,Low,West,Retail_Purchase,2873.06
118134,2026-03-01,Subprime,644,Medium,Northeast,Retail_Purchase,955.46
118135,2026-03-01,Near_Prime,660,High,West,Retail_Purchase,4941.94
118136,2026-03-01,Prime,844,Low,Northeast,Retail_Purchase,15439.54
118137,2026-03-01,Prime,723,Medium,Northeast,General_Spend,7952.21
118138,2026-03-01,Near_Prime,674,High,West,General_Spend,13317.46
118139,2026-03-01,Subprime,624,High,Midwest,Card_Refinance,3726.29
118140,2026-03-01,Prime,838,Medium,Northeast,General_Spend,4679.17
118141,2026-03-01,Near_Prime,665,Low,South,Retail_Purchase,4193.55
118142,2026-03-01,Near_Prime,677,Medium,South,General_Spend,7106.46
118143,2026-03-01,Subprime,644,Medium,South,Travel,6060.82
118144,2026-03-01,Near_Prime,661,High,Midwest,Cash_Advance,6248.99
118145,2026-03-01,Subprime,612,High,West,General_Spend,2585.76
118146,2026-03-01,Subprime,584,Medium,West,Retail_Purchase,5641.62
118147,2026-03-01,Subprime,656,Medium,South,Card_Refinance,1004.31
118148,2026-03-01,Near_Prime,663,High,Northeast,Travel,8833.78
118149,2026-03-01,Near_Prime,677,High,Northeast,Retail_Purchase,1497.93
118150,2026-03-01,Prime,817,Low,Midwest,Travel,5446.8
118151,2026-03-01,Prime,800,Medium,Northeast,Cash_Advance,10719.59
118152,2026-03-01,Near_Prime,705,Medium,Northeast,Retail_Purchase,10181.12
118153,2026-03-01,Near_Prime,661,High,Midwest,Card_Refinance,2390.23
118154,2026-03-01,Prime,803,High,West,Travel,10061.79
118155,2026-03-01,Prime,746,Medium,Midwest,General_Spend,8969.75
118156,2026-03-01,Subprime,635,Medium,Midwest,General_Spend,5452.32
118157,2026-03-01,Prime,769,Medium,West,Cash_Advance,16568.15
118158,2026-03-01,Subprime,650,Low,Northeast,Retail_Purchase,6264.67
118159,2026-03-01,Prime,810,Medium,West,Travel,5959.89
118160,2026-03-01,Subprime,640,High,Northeast,Travel,2521.47
118161,2026-03-01,Near_Prime,684,High,Northeast,Travel,5582.71
118162,2026-03-01,Near_Prime,687,Low,South,Travel,3604.69
118163,2026-03-01,Prime,743,Medium,Northeast,Cash_Advance,5630.27
118164,2026-03-01,Near_Prime,684,High,Northeast,General_Spend,13975.34
118165,2026-03-01,Prime,736,Low,Midwest,Cash_Advance,4075.34
118166,2026-03-01,Prime,833,Low,South,Card_Refinance,4775.98
118167,2026-03-01,Near_Prime,660,Low,West,Retail_Purchase,1783.91
118168,2026-03-01,Subprime,590,Medium,South,Travel,3095.99
118169,2026-03-01,Subprime,605,Medium,South,Retail_Purchase,7798.58
118170,2026-03-01,Near_Prime,677,Medium,Northeast,Card_Refinance,3790.27
118171,2026-03-01,Near_Prime,677,Medium,South,Card_Refinance,5815.17
118172,2026-03-01,Subprime,625,High,West,Cash_Advance,3555.29
118173,2026-03-01,Near_Prime,682,Low,South,Travel,2773.49
118174,2026-03-01,Prime,826,Medium,South,General_Spend,3702.46
118175,2026-03-01,Near_Prime,664,Low,West,Travel,3588.83
118176,2026-03-01,Prime,785,Medium,South,Retail_Purchase,10344.09
118177,2026-03-01,Prime,820,Medium,West,Travel,11044.4
118178,2026-03-01,Near_Prime,667,Low,West,Cash_Advance,4057.44
118179,2026-03-01,Subprime,643,Medium,West,General_Spend,4587.79
118180,2026-03-01,Near_Prime,685,Low,South,General_Spend,2602.54
118181,2026-03-01,Subprime,606,Medium,Northeast,Cash_Advance,526.56
118182,2026-03-01,Subprime,614,Medium,Midwest,Card_Refinance,9782.55
118183,2026-03-01,Subprime,610,High,Midwest,Card_Refinance,5937.55
118184,2026-03-01,Prime,724,High,Midwest,Card_Refinance,10024.1
118185,2026-03-01,Near_Prime,696,Medium,Midwest,Retail_Purchase,8495.44
118186,2026-03-01,Prime,768,Low,West,Cash_Advance,4285.51
118187,2026-03-01,Prime,786,Low,West,Cash_Advance,13909.59
118188,2026-03-01,Near_Prime,691,Medium,Midwest,Cash_Advance,3171.18
118189,2026-03-01,Prime,802,High,Northeast,General_Spend,9296.54
118190,2026-03-01,Prime,764,High,Northeast,Card_Refinance,7387.93
118191,2026-03-01,Subprime,587,Medium,West,Cash_Advance,3889.19
118192,2026-03-01,Near_Prime,688,Low,South,General_Spend,4412.3
118193,2026-03-01,Near_Prime,715,Medium,West,General_Spend,1798.26
118194,2026-03-01,Prime,844,Medium,Northeast,Cash_Advance,3263.99
118195,2026-03-01,Near_Prime,663,Medium,West,General_Spend,5008.86
118196,2026-03-01,Subprime,603,Medium,Midwest,Cash_Advance,1677.4
118197,2026-03-01,Near_Prime,673,Medium,South,General_Spend,2821.88
118198,2026-03-01,Near_Prime,677,High,West,Cash_Advance,7578.13
118199,2026-03-01,Near_Prime,684,Medium,Northeast,Card_Refinance,22410.62
118200,2026-03-01,Subprime,654,Medium,South,Cash_Advance,2878.18
118201,2026-03-01,Prime,817,Medium,Northeast,General_Spend,4770.01
118202,2026-03-01,Subprime,636,Medium,Midwest,Card_Refinance,5812.13
118203,2026-03-01,Near_Prime,677,Medium,Northeast,Travel,5897.06
118204,2026-03-01,Prime,724,High,South,Cash_Advance,7995.45
118205,2026-03-01,Subprime,647,High,South,General_Spend,2418.65
118206,2026-03-01,Subprime,624,Medium,Midwest,Retail_Purchase,2455.4
